Battery Rebate;FiT;Share PV Cantonal over Federal rebate;EC scenario;PV Rebate;Type;2050
0.3;0.1;0.2;0;0;MFH;0.201652386
0.3;0;0.3;0;0;MFH;0.385183336
0.3;0.025;0.3;0;0;MFH;0.33727351
0.3;0.05;0.3;0;0;MFH;0.289518086
0.3;0.075;0.3;0;0;MFH;0.243567737
0.3;0.1;0.3;0;0;MFH;0.201652386
0.3;0.025;0.4;0;0;MFH;0.33727351
0.3;0;0.4;0;0;MFH;0.385183336
0.3;0.05;0.4;0;0;MFH;0.289518086
0.3;0.075;0.4;0;0;MFH;0.243567737
0.3;0.1;0.4;0;0;MFH;0.201652386
0.3;0;0.5;0;0;MFH;0.385183336
0.3;0.025;0.5;0;0;MFH;0.33727351
0.3;0.05;0.5;0;0;MFH;0.289518086
0.3;0.075;0.5;0;0;MFH;0.243567737
0.3;0.1;0.5;0;0;MFH;0.201652386
0;0.1;0.1;0;0.1;MFH;0.152512298
0;0.075;0.1;0;0.1;MFH;0.176727534
0;0;0;0;0.1;MFH;0.262545886
0;0.025;0;0;0.1;MFH;0.231827274
0;0.075;0;0;0.1;MFH;0.176020198
0;0.05;0;0;0.1;MFH;0.202819552
0;0.025;0.1;0;0.1;MFH;0.232571229
0;0.1;0;0;0.1;MFH;0.151868246
0;0;0.1;0;0.1;MFH;0.263405618
0;0.05;0.1;0;0.1;MFH;0.20353192
0;0.05;0.2;0;0.1;MFH;0.204320513
0;0;0.2;0;0.1;MFH;0.264202536
0;0.075;0.3;0;0.1;MFH;0.178200526
0;0.075;0.2;0;0.1;MFH;0.177413178
0;0.1;0.3;0;0.1;MFH;0.153667349
0;0;0.3;0;0.1;MFH;0.265014168
0;0.025;0.2;0;0.1;MFH;0.23342021
0;0;0.4;0;0.1;MFH;0.265882927
0;0.025;0.4;0;0.1;MFH;0.23511939
0;0.05;0.4;0;0.1;MFH;0.205753595
0;0.05;0.3;0;0.1;MFH;0.20496783
0;0.025;0.3;0;0.1;MFH;0.234258906
0;0.025;0.5;0;0.1;MFH;0.23606725
0;0.05;0.5;0;0.1;MFH;0.206611107
0;0.075;0.5;0;0.1;MFH;0.179581311
0;0.1;0.5;0;0.1;MFH;0.155068058
0;0.1;0.2;0;0.1;MFH;0.153034733
0.1;0.05;0;0;0.1;MFH;0.22581713
0.1;0.075;0;0;0.1;MFH;0.194473537
0.1;0.1;0;0;0.1;MFH;0.166243965
0.1;0;0.1;0;0.1;MFH;0.295356009
0;0;0.5;0;0.1;MFH;0.26685139
0;0.1;0.4;0;0.1;MFH;0.154412893
0;0.075;0.4;0;0.1;MFH;0.178952093
0.1;0.025;0;0;0.1;MFH;0.259422906
0.1;0;0;0;0.1;MFH;0.294540436
0.1;0.05;0.1;0;0.1;MFH;0.226619785
0.1;0.025;0.1;0;0.1;MFH;0.260313681
0.1;0.075;0.1;0;0.1;MFH;0.195374321
0.1;0.1;0.1;0;0.1;MFH;0.166915995
0.1;0;0.2;0;0.1;MFH;0.296350664
0.1;0.025;0.2;0;0.1;MFH;0.261210192
0.1;0.075;0.2;0;0.1;MFH;0.19615607
0.1;0.05;0.2;0;0.1;MFH;0.227530431
0.1;0.1;0.2;0;0.1;MFH;0.167564574
0.1;0;0.3;0;0.1;MFH;0.297147884
0.1;0.025;0.3;0;0.1;MFH;0.26214793
0.1;0.05;0.3;0;0.1;MFH;0.228384088
0.1;0.075;0.3;0;0.1;MFH;0.197056876
0.1;0.1;0.3;0;0.1;MFH;0.168286066
0.1;0;0.4;0;0.1;MFH;0.298083991
0.1;0.025;0.4;0;0.1;MFH;0.263041145
0.1;0.075;0.4;0;0.1;MFH;0.197849826
0.1;0.05;0.4;0;0.1;MFH;0.229199259
0.1;0.1;0.4;0;0.1;MFH;0.169164681
0.1;0;0.5;0;0.1;MFH;0.299185908
0.1;0.025;0.5;0;0.1;MFH;0.264122962
0.1;0.05;0.5;0;0.1;MFH;0.230194307
0.1;0.075;0.5;0;0.1;MFH;0.198577752
0.1;0.1;0.5;0;0.1;MFH;0.169888502
0.2;0;0;0;0.1;MFH;0.334216445
0.2;0.025;0;0;0.1;MFH;0.294422221
0.2;0.075;0;0;0.1;MFH;0.218524364
0.2;0.05;0;0;0.1;MFH;0.25538124
0.2;0.1;0;0;0.1;MFH;0.184932314
0.2;0;0.1;0;0.1;MFH;0.3351623
0.2;0.025;0.1;0;0.1;MFH;0.295556036
0.2;0.05;0.1;0;0.1;MFH;0.256447372
0.2;0.075;0.1;0;0.1;MFH;0.21948722
0.2;0.1;0.1;0;0.1;MFH;0.185844801
0.2;0;0.2;0;0.1;MFH;0.336224459
0.2;0.025;0.2;0;0.1;MFH;0.296447523
0.2;0.05;0.2;0;0.1;MFH;0.257363719
0.2;0.075;0.2;0;0.1;MFH;0.220513711
0.2;0.1;0.2;0;0.1;MFH;0.186655032
0.2;0;0.3;0;0.1;MFH;0.337293557
0.2;0.025;0.3;0;0.1;MFH;0.297481662
0.2;0.05;0.3;0;0.1;MFH;0.258480231
0.2;0.075;0.3;0;0.1;MFH;0.221529916
0.2;0.1;0.3;0;0.1;MFH;0.187380453
0.2;0;0.4;0;0.1;MFH;0.338290877
0.2;0.025;0.4;0;0.1;MFH;0.298464803
0.2;0.05;0.4;0;0.1;MFH;0.259342294
0.2;0.075;0.4;0;0.1;MFH;0.222520311
0.2;0.1;0.4;0;0.1;MFH;0.1883515
0.2;0;0.5;0;0.1;MFH;0.339398472
0.2;0.025;0.5;0;0.1;MFH;0.299570587
0.2;0.05;0.5;0;0.1;MFH;0.260360756
0.2;0.075;0.5;0;0.1;MFH;0.223382601
0.2;0.1;0.5;0;0.1;MFH;0.189235075
0.3;0;0;0;0.1;MFH;0.383441217
0.3;0.025;0;0;0.1;MFH;0.3391052
0.3;0.05;0;0;0.1;MFH;0.294046037
0.3;0.075;0;0;0.1;MFH;0.250427094
0.3;0.1;0;0;0.1;MFH;0.209993272
0.3;0;0.1;0;0.1;MFH;0.384586643
0.3;0.025;0.1;0;0.1;MFH;0.340240547
0.3;0.05;0.1;0;0.1;MFH;0.295166543
0.3;0.075;0.1;0;0.1;MFH;0.251576422
0.3;0.1;0.1;0;0.1;MFH;0.211081737
0.3;0;0.2;0;0.1;MFH;0.385714072
0.3;0.025;0.2;0;0.1;MFH;0.341400908
0.3;0.05;0.2;0;0.1;MFH;0.296384108
0.3;0.075;0.2;0;0.1;MFH;0.252746539
0.3;0.1;0.2;0;0.1;MFH;0.212001206
0.3;0;0.3;0;0.1;MFH;0.386856052
0.3;0.025;0.3;0;0.1;MFH;0.342639182
0.3;0.05;0.3;0;0.1;MFH;0.297356177
0.3;0.075;0.3;0;0.1;MFH;0.253848851
0.3;0.1;0.3;0;0.1;MFH;0.212861631
0.3;0;0.4;0;0.1;MFH;0.388007827
0.3;0.025;0.4;0;0.1;MFH;0.343621947
0.3;0.075;0.4;0;0.1;MFH;0.255024102
0.3;0.05;0.4;0;0.1;MFH;0.298714853
0.3;0.1;0.4;0;0.1;MFH;0.214178328
0.3;0;0.5;0;0.1;MFH;0.389157033
0.3;0.025;0.5;0;0.1;MFH;0.344841894
0.3;0.05;0.5;0;0.1;MFH;0.29973008
0.3;0.075;0.5;0;0.1;MFH;0.256220095
0.3;0.1;0.5;0;0.1;MFH;0.215238014
0;0.075;0;0;0.2;MFH;0.18487068
0;0.025;0;0;0.2;MFH;0.242489336
0;0.1;0.1;0;0.2;MFH;0.160949907
0;0;0.1;0;0.2;MFH;0.27578039
0;0;0;0;0.2;MFH;0.273778284
0;0.025;0.1;0;0.2;MFH;0.244247332
0;0.05;0;0;0.2;MFH;0.212735406
0;0.05;0.1;0;0.2;MFH;0.214434315
0;0.075;0.1;0;0.2;MFH;0.186394159
0;0.1;0;0;0.2;MFH;0.159474783
0;0.025;0.2;0;0.2;MFH;0.246289827
0;0;0.2;0;0.2;MFH;0.277674679
0;0.075;0.2;0;0.2;MFH;0.187824588
0;0.1;0.2;0;0.2;MFH;0.162144784
0;0.05;0.2;0;0.2;MFH;0.216236145
0;0;0.3;0;0.2;MFH;0.279644875
0;0.025;0.3;0;0.2;MFH;0.248105395
0;0.05;0.3;0;0.2;MFH;0.217942363
0;0.1;0.3;0;0.2;MFH;0.163494343
0;0.075;0.3;0;0.2;MFH;0.189379411
0;0;0.4;0;0.2;MFH;0.281859771
0;0.025;0.4;0;0.2;MFH;0.250106975
0;0.05;0.4;0;0.2;MFH;0.219727459
0;0.075;0.4;0;0.2;MFH;0.190981355
0;0.1;0.4;0;0.2;MFH;0.164719271
0;0;0.5;0;0.2;MFH;0.283902016
0;0.025;0.5;0;0.2;MFH;0.252175102
0;0.05;0.5;0;0.2;MFH;0.221422392
0;0.075;0.5;0;0.2;MFH;0.192500557
0;0.1;0.5;0;0.2;MFH;0.165868512
0.1;0;0;0;0.2;MFH;0.306871372
0.1;0.025;0;0;0.2;MFH;0.271416103
0.1;0.05;0;0;0.2;MFH;0.23706459
0.1;0.075;0;0;0.2;MFH;0.204699603
0.1;0.1;0;0;0.2;MFH;0.175073176
0.1;0;0.1;0;0.2;MFH;0.309024937
0.1;0.025;0.1;0;0.2;MFH;0.273489304
0.1;0.05;0.1;0;0.2;MFH;0.239097118
0.1;0.1;0.1;0;0.2;MFH;0.176744766
0.1;0.075;0.1;0;0.2;MFH;0.206415875
0.1;0;0.2;0;0.2;MFH;0.311126796
0.1;0.025;0.2;0;0.2;MFH;0.275629912
0.1;0.05;0.2;0;0.2;MFH;0.241068141
0.1;0.075;0.2;0;0.2;MFH;0.208194604
0.1;0.1;0.2;0;0.2;MFH;0.177950891
0.1;0;0.3;0;0.2;MFH;0.313436639
0.1;0.025;0.3;0;0.2;MFH;0.277762067
0.1;0.05;0.3;0;0.2;MFH;0.242940772
0.1;0.1;0.3;0;0.2;MFH;0.179501492
0.1;0.075;0.3;0;0.2;MFH;0.209852846
0.1;0;0.4;0;0.2;MFH;0.31586873
0.1;0.025;0.4;0;0.2;MFH;0.279979968
0.1;0.05;0.4;0;0.2;MFH;0.244960834
0.1;0.075;0.4;0;0.2;MFH;0.21159473
0.1;0.1;0.4;0;0.2;MFH;0.180921455
0.1;0;0.5;0;0.2;MFH;0.318214597
0.1;0.025;0.5;0;0.2;MFH;0.282153332
0.1;0.05;0.5;0;0.2;MFH;0.24683845
0.1;0.075;0.5;0;0.2;MFH;0.213238059
0.1;0.1;0.5;0;0.2;MFH;0.182274633
0.2;0;0;0;0.2;MFH;0.347695234
0.2;0.025;0;0;0.2;MFH;0.3078749
0.2;0.05;0;0;0.2;MFH;0.268272548
0.2;0.075;0;0;0.2;MFH;0.230418162
0.2;0.1;0;0;0.2;MFH;0.195367642
0.2;0;0.1;0;0.2;MFH;0.350321207
0.2;0.025;0.1;0;0.2;MFH;0.310110941
0.2;0.05;0.1;0;0.2;MFH;0.270435007
0.2;0.075;0.1;0;0.2;MFH;0.232230675
0.2;0.1;0.1;0;0.2;MFH;0.197257691
0.2;0;0.2;0;0.2;MFH;0.352529632
0.2;0.025;0.2;0;0.2;MFH;0.312495381
0.2;0.05;0.2;0;0.2;MFH;0.27285867
0.2;0.075;0.2;0;0.2;MFH;0.234284231
0.2;0.1;0.2;0;0.2;MFH;0.198629403
0.2;0;0.3;0;0.2;MFH;0.355036403
0.2;0.025;0.3;0;0.2;MFH;0.314853767
0.2;0.05;0.3;0;0.2;MFH;0.27473338
0.2;0.1;0.3;0;0.2;MFH;0.200389121
0.2;0.075;0.3;0;0.2;MFH;0.236221211
0.2;0;0.4;0;0.2;MFH;0.35756812
0.2;0.025;0.4;0;0.2;MFH;0.31725041
0.2;0.05;0.4;0;0.2;MFH;0.277255181
0.2;0.075;0.4;0;0.2;MFH;0.238144695
0.2;0.1;0.4;0;0.2;MFH;0.20203297
0.2;0;0.5;0;0.2;MFH;0.360262057
0.2;0.025;0.5;0;0.2;MFH;0.31974568
0.2;0.05;0.5;0;0.2;MFH;0.279402886
0.2;0.075;0.5;0;0.2;MFH;0.240048261
0.2;0.1;0.5;0;0.2;MFH;0.203517982
0.3;0;0;0;0.2;MFH;0.398100627
0.3;0.025;0;0;0.2;MFH;0.35397292
0.3;0.05;0;0;0.2;MFH;0.308568615
0.3;0.075;0;0;0.2;MFH;0.264139689
0.3;0.1;0;0;0.2;MFH;0.22226668
0.3;0;0.1;0;0.2;MFH;0.400767856
0.3;0.025;0.1;0;0.2;MFH;0.356437145
0.3;0.05;0.1;0;0.2;MFH;0.311034148
0.3;0.075;0.1;0;0.2;MFH;0.266377213
0.3;0.1;0.1;0;0.2;MFH;0.224402578
0.3;0;0.2;0;0.2;MFH;0.403314151
0.3;0.025;0.2;0;0.2;MFH;0.359189891
0.3;0.05;0.2;0;0.2;MFH;0.31366286
0.3;0.075;0.2;0;0.2;MFH;0.268507795
0.3;0.1;0.2;0;0.2;MFH;0.225965741
0.3;0;0.3;0;0.2;MFH;0.406062921
0.3;0.025;0.3;0;0.2;MFH;0.361758679
0.3;0.05;0.3;0;0.2;MFH;0.316014159
0.3;0.075;0.3;0;0.2;MFH;0.27093637
0.3;0.1;0.3;0;0.2;MFH;0.228186021
0.3;0;0.4;0;0.2;MFH;0.408650359
0.3;0.025;0.4;0;0.2;MFH;0.364281627
0.3;0.05;0.4;0;0.2;MFH;0.318605443
0.3;0.075;0.4;0;0.2;MFH;0.273182088
0.3;0.1;0.4;0;0.2;MFH;0.230016434
0.3;0;0.5;0;0.2;MFH;0.411551923
0.3;0.025;0.5;0;0.2;MFH;0.367065583
0.3;0.05;0.5;0;0.2;MFH;0.320995242
0.3;0.075;0.5;0;0.2;MFH;0.275259997
0.3;0.1;0.5;0;0.2;MFH;0.231686907
0;0.075;0;0;0.3;MFH;0.195823282
0;0;0.1;0;0.3;MFH;0.292413137
0;0.1;0.1;0;0.3;MFH;0.169942298
0;0.075;0.1;0;0.3;MFH;0.197340136
0;0;0.2;0;0.3;MFH;0.295878
0;0.025;0.2;0;0.3;MFH;0.262595818
0;0.1;0;0;0.3;MFH;0.168469464
0;0.075;0.2;0;0.3;MFH;0.19911291
0;0;0;0;0.3;MFH;0.289376789
0;0.05;0.2;0;0.3;MFH;0.229937571
0;0.025;0;0;0.3;MFH;0.256832342
0;0;0.3;0;0.3;MFH;0.299085378
0;0.05;0.1;0;0.3;MFH;0.22784436
0;0.05;0;0;0.3;MFH;0.225342469
0;0.025;0.1;0;0.3;MFH;0.259796389
0;0.025;0.3;0;0.3;MFH;0.265209971
0;0.075;0.3;0;0.3;MFH;0.20041957
0;0.05;0.3;0;0.3;MFH;0.231779926
0;0.1;0.2;0;0.3;MFH;0.171069869
0;0.1;0.3;0;0.3;MFH;0.171628117
0;0;0.4;0;0.3;MFH;0.302262631
0;0.025;0.4;0;0.3;MFH;0.267628511
0;0.075;0.4;0;0.3;MFH;0.201093017
0;0.05;0.4;0;0.3;MFH;0.233281891
0;0.1;0.4;0;0.3;MFH;0.171649964
0;0;0.5;0;0.3;MFH;0.305216161
0;0.025;0.5;0;0.3;MFH;0.269213543
0;0.05;0.5;0;0.3;MFH;0.234081425
0;0.075;0.5;0;0.3;MFH;0.201184776
0;0.1;0.5;0;0.3;MFH;0.170660581
0.1;0;0;0;0.3;MFH;0.323953395
0.1;0.025;0;0;0.3;MFH;0.287541396
0.1;0.075;0;0;0.3;MFH;0.217109974
0.1;0.05;0;0;0.3;MFH;0.251418525
0.1;0.1;0;0;0.3;MFH;0.185312597
0.1;0;0.1;0;0.3;MFH;0.327573275
0.1;0.025;0.1;0;0.3;MFH;0.290669991
0.1;0.05;0.1;0;0.3;MFH;0.254073116
0.1;0.075;0.1;0;0.3;MFH;0.218842977
0.1;0.1;0.1;0;0.3;MFH;0.186958629
0.1;0;0.2;0;0.3;MFH;0.331063096
0.1;0.025;0.2;0;0.3;MFH;0.293758463
0.1;0.05;0.2;0;0.3;MFH;0.256549976
0.1;0.075;0.2;0;0.3;MFH;0.220899683
0.1;0.1;0.2;0;0.3;MFH;0.18813901
0.1;0;0.3;0;0.3;MFH;0.334620471
0.1;0.025;0.3;0;0.3;MFH;0.296485858
0.1;0.05;0.3;0;0.3;MFH;0.258609213
0.1;0.075;0.3;0;0.3;MFH;0.222218676
0.1;0.1;0.3;0;0.3;MFH;0.188875718
0.1;0;0.4;0;0.3;MFH;0.338131823
0.1;0.025;0.4;0;0.3;MFH;0.299106248
0.1;0.075;0.4;0;0.3;MFH;0.222934785
0.1;0.05;0.4;0;0.3;MFH;0.260072346
0.1;0.1;0.4;0;0.3;MFH;0.188686835
0.1;0;0.5;0;0.3;MFH;0.341270535
0.1;0.025;0.5;0;0.3;MFH;0.300987739
0.1;0.05;0.5;0;0.3;MFH;0.260853231
0.1;0.075;0.5;0;0.3;MFH;0.222936823
0.1;0.1;0.5;0;0.3;MFH;0.187465651
0.2;0;0;0;0.3;MFH;0.36643475
0.2;0.025;0;0;0.3;MFH;0.325714919
0.2;0.05;0;0;0.3;MFH;0.284470191
0.2;0.075;0;0;0.3;MFH;0.244545969
0.2;0.1;0;0;0.3;MFH;0.207137522
0.2;0;0.1;0;0.3;MFH;0.370337602
0.2;0.025;0.1;0;0.3;MFH;0.329304542
0.2;0.05;0.1;0;0.3;MFH;0.287445005
0.2;0.075;0.1;0;0.3;MFH;0.246583088
0.2;0.1;0.1;0;0.3;MFH;0.208920701
0.2;0;0.2;0;0.3;MFH;0.374238166
0.2;0.025;0.2;0;0.3;MFH;0.332654887
0.2;0.075;0.2;0;0.3;MFH;0.248672185
0.2;0.05;0.2;0;0.3;MFH;0.289993168
0.2;0.1;0.2;0;0.3;MFH;0.210343208
0.2;0;0.3;0;0.3;MFH;0.377914376
0.2;0.025;0.3;0;0.3;MFH;0.335671163
0.2;0.05;0.3;0;0.3;MFH;0.292435808
0.2;0.075;0.3;0;0.3;MFH;0.250234326
0.2;0.1;0.3;0;0.3;MFH;0.211021145
0.2;0;0.4;0;0.3;MFH;0.381569696
0.2;0.025;0.4;0;0.3;MFH;0.338265427
0.2;0.05;0.4;0;0.3;MFH;0.293809998
0.2;0.075;0.4;0;0.3;MFH;0.25092037
0.2;0.1;0.4;0;0.3;MFH;0.210709729
0.2;0;0.5;0;0.3;MFH;0.38491025
0.2;0.025;0.5;0;0.3;MFH;0.340122161
0.2;0.05;0.5;0;0.3;MFH;0.294716427
0.2;0.075;0.5;0;0.3;MFH;0.250739106
0.2;0.1;0.5;0;0.3;MFH;0.209239167
0.3;0;0;0;0.3;MFH;0.418220678
0.3;0.025;0;0;0.3;MFH;0.373498281
0.3;0.05;0;0;0.3;MFH;0.326657614
0.3;0.075;0;0;0.3;MFH;0.280174542
0.3;0.1;0;0;0.3;MFH;0.235928662
0.3;0;0.1;0;0.3;MFH;0.422226828
0.3;0.025;0.1;0;0.3;MFH;0.377243857
0.3;0.05;0.1;0;0.3;MFH;0.3299869
0.3;0.075;0.1;0;0.3;MFH;0.282677361
0.3;0.1;0.1;0;0.3;MFH;0.23789014
0.3;0;0.2;0;0.3;MFH;0.42614567
0.3;0.025;0.2;0;0.3;MFH;0.380915561
0.3;0.05;0.2;0;0.3;MFH;0.333012403
0.3;0.075;0.2;0;0.3;MFH;0.284977876
0.3;0.1;0.2;0;0.3;MFH;0.239708936
0.3;0;0.3;0;0.3;MFH;0.430247203
0.3;0.025;0.3;0;0.3;MFH;0.384326017
0.3;0.05;0.3;0;0.3;MFH;0.335305082
0.3;0.075;0.3;0;0.3;MFH;0.2866926
0.3;0.1;0.3;0;0.3;MFH;0.240275571
0.3;0;0.4;0;0.3;MFH;0.434051901
0.3;0.05;0.4;0;0.3;MFH;0.336998712
0.3;0.025;0.4;0;0.3;MFH;0.386822123
0.3;0.075;0.4;0;0.3;MFH;0.287306997
0.3;0.1;0.4;0;0.3;MFH;0.239815542
0.3;0;0.5;0;0.3;MFH;0.437593067
0.3;0.025;0.5;0;0.3;MFH;0.389281762
0.3;0.05;0.5;0;0.3;MFH;0.338010536
0.3;0.075;0.5;0;0.3;MFH;0.286888748
0.3;0.1;0.5;0;0.3;MFH;0.237982844
0;0.05;0;0;0.4;MFH;0.239392665
0;0.075;0.1;0;0.4;MFH;0.206808756
0;0.025;0.1;0;0.4;MFH;0.276430446
0;0;0;0;0.4;MFH;0.309631406
0;0.075;0;0;0.4;MFH;0.206673539
0;0.025;0;0;0.4;MFH;0.274253589
0;0;0.1;0;0.4;MFH;0.313152132
0;0.1;0.1;0;0.4;MFH;0.175380652
0;0.025;0.2;0;0.4;MFH;0.277417291
0;0.1;0;0;0.4;MFH;0.176640287
0;0.05;0.1;0;0.4;MFH;0.2403532
0;0.05;0.2;0;0.4;MFH;0.240005806
0;0;0.2;0;0.4;MFH;0.315528181
0;0.025;0.3;0;0.4;MFH;0.276558876
0;0.075;0.3;0;0.4;MFH;0.200437041
0;0.075;0.2;0;0.4;MFH;0.204823296
0;0.1;0.2;0;0.4;MFH;0.172193096
0;0;0.3;0;0.4;MFH;0.316666469
0;0.1;0.3;0;0.4;MFH;0.167022681
0;0.05;0.3;0;0.4;MFH;0.237455088
0;0.05;0.4;0;0.4;MFH;0.23175069
0;0;0.4;0;0.4;MFH;0.31571143
0;0.025;0.4;0;0.4;MFH;0.272960501
0;0.075;0.4;0;0.4;MFH;0.193351155
0;0.1;0.4;0;0.4;MFH;0.159568567
0;0;0.5;0;0.4;MFH;0.311244632
0;0.025;0.5;0;0.4;MFH;0.26591532
0;0.05;0.5;0;0.4;MFH;0.222525789
0;0.075;0.5;0;0.4;MFH;0.183579266
0;0.1;0.5;0;0.4;MFH;0.150461923
0.1;0;0;0;0.4;MFH;0.346002413
0.1;0.025;0;0;0.4;MFH;0.30675872
0.1;0.05;0;0;0.4;MFH;0.26715704
0.1;0.075;0;0;0.4;MFH;0.229392222
0.1;0.1;0;0;0.4;MFH;0.194545397
0.1;0;0.1;0;0.4;MFH;0.349967143
0.1;0.025;0.1;0;0.4;MFH;0.308990201
0.1;0.05;0.1;0;0.4;MFH;0.268094488
0.1;0.075;0.1;0;0.4;MFH;0.229372673
0.1;0.1;0.1;0;0.4;MFH;0.193023523
0.1;0;0.2;0;0.4;MFH;0.352561349
0.1;0.025;0.2;0;0.4;MFH;0.309897899
0.1;0.05;0.2;0;0.4;MFH;0.267423233
0.1;0.075;0.2;0;0.4;MFH;0.22706401
0.1;0.1;0.2;0;0.4;MFH;0.189173845
0.1;0;0.3;0;0.4;MFH;0.353570906
0.1;0.025;0.3;0;0.4;MFH;0.308708298
0.1;0.05;0.3;0;0.4;MFH;0.264377085
0.1;0.075;0.3;0;0.4;MFH;0.221800835
0.1;0.1;0.3;0;0.4;MFH;0.182895276
0.1;0;0.4;0;0.4;MFH;0.352042376
0.1;0.025;0.4;0;0.4;MFH;0.304484073
0.1;0.05;0.4;0;0.4;MFH;0.257578008
0.1;0.075;0.4;0;0.4;MFH;0.213342547
0.1;0.1;0.4;0;0.4;MFH;0.174063461
0.1;0;0.5;0;0.4;MFH;0.346860173
0.1;0.025;0.5;0;0.4;MFH;0.296062742
0.1;0.05;0.5;0;0.4;MFH;0.246651158
0.1;0.075;0.5;0;0.4;MFH;0.201650508
0.1;0.1;0.5;0;0.4;MFH;0.163115982
0.2;0;0;0;0.4;MFH;0.390280549
0.2;0.025;0;0;0.4;MFH;0.34686453
0.2;0.05;0;0;0.4;MFH;0.302290212
0.2;0.075;0;0;0.4;MFH;0.25857262
0.2;0.1;0;0;0.4;MFH;0.217722379
0.2;0;0.1;0;0.4;MFH;0.394322552
0.2;0.025;0.1;0;0.4;MFH;0.349193709
0.2;0.05;0.1;0;0.4;MFH;0.303099727
0.2;0.075;0.1;0;0.4;MFH;0.258178656
0.2;0.1;0.1;0;0.4;MFH;0.215789952
0.2;0;0.2;0;0.4;MFH;0.39718639
0.2;0.025;0.2;0;0.4;MFH;0.350051208
0.2;0.05;0.2;0;0.4;MFH;0.302108217
0.2;0.075;0.2;0;0.4;MFH;0.25543727
0.2;0.1;0.2;0;0.4;MFH;0.211253624
0.2;0;0.3;0;0.4;MFH;0.397967568
0.2;0.025;0.3;0;0.4;MFH;0.348599983
0.2;0.05;0.3;0;0.4;MFH;0.298335416
0.2;0.075;0.3;0;0.4;MFH;0.249097097
0.2;0.1;0.3;0;0.4;MFH;0.203682661
0.2;0;0.4;0;0.4;MFH;0.396024765
0.2;0.025;0.4;0;0.4;MFH;0.343482923
0.2;0.05;0.4;0;0.4;MFH;0.290269377
0.2;0.075;0.4;0;0.4;MFH;0.239159577
0.2;0.1;0.4;0;0.4;MFH;0.193043495
0.2;0;0.5;0;0.4;MFH;0.390070225
0.2;0.025;0.5;0;0.4;MFH;0.333660898
0.2;0.05;0.5;0;0.4;MFH;0.277465226
0.2;0.075;0.5;0;0.4;MFH;0.225161012
0.2;0.1;0.5;0;0.4;MFH;0.179780596
0.3;0;0;0;0.4;MFH;0.443060257
0.3;0.025;0;0;0.4;MFH;0.396333167
0.3;0.05;0;0;0.4;MFH;0.346455213
0.3;0.075;0;0;0.4;MFH;0.296349189
0.3;0.1;0;0;0.4;MFH;0.248244175
0.3;0;0.1;0;0.4;MFH;0.447615465
0.3;0.025;0.1;0;0.4;MFH;0.398849003
0.3;0.05;0.1;0;0.4;MFH;0.347365852
0.3;0.075;0.1;0;0.4;MFH;0.295668573
0.3;0.1;0.1;0;0.4;MFH;0.245868416
0.3;0;0.2;0;0.4;MFH;0.450214941
0.3;0.025;0.2;0;0.4;MFH;0.399664448
0.3;0.05;0.2;0;0.4;MFH;0.345899991
0.3;0.075;0.2;0;0.4;MFH;0.292256457
0.3;0.1;0.2;0;0.4;MFH;0.240272949
0.3;0;0.3;0;0.4;MFH;0.451128419
0.3;0.025;0.3;0;0.4;MFH;0.39774921
0.3;0.05;0.3;0;0.4;MFH;0.341376508
0.3;0.075;0.3;0;0.4;MFH;0.284885309
0.3;0.1;0.3;0;0.4;MFH;0.231245395
0.3;0;0.4;0;0.4;MFH;0.448797512
0.3;0.025;0.4;0;0.4;MFH;0.391864982
0.3;0.05;0.4;0;0.4;MFH;0.332191078
0.3;0.075;0.4;0;0.4;MFH;0.273053858
0.3;0.1;0.4;0;0.4;MFH;0.218566525
0.3;0;0.5;0;0.4;MFH;0.442192977
0.3;0.025;0.5;0;0.4;MFH;0.380837993
0.3;0.05;0.5;0;0.4;MFH;0.317184331
0.3;0.075;0.5;0;0.4;MFH;0.256282413
0.3;0.1;0.5;0;0.4;MFH;0.202322618
0;0;0.1;1;0;MFH;0.204326145
0;0.025;0.1;1;0;MFH;0.178356003
0;0.05;0.1;1;0;MFH;0.154975664
0;0;0;1;0;MFH;0.204326145
0;0.1;0.1;1;0;MFH;0.116190246
0;0.075;0.1;1;0;MFH;0.134237709
0;0.075;0;1;0;MFH;0.134237709
0;0.1;0;1;0;MFH;0.116190246
0;0.025;0;1;0;MFH;0.178356003
0;0.05;0;1;0;MFH;0.154975664
0;0;0.2;1;0;MFH;0.204326145
0;0.025;0.2;1;0;MFH;0.178356003
0;0.05;0.2;1;0;MFH;0.154975664
0;0.075;0.2;1;0;MFH;0.134237709
0;0.1;0.3;1;0;MFH;0.116190246
0;0.1;0.2;1;0;MFH;0.116190246
0;0.05;0.3;1;0;MFH;0.154975664
0;0;0.3;1;0;MFH;0.204326145
0;0.025;0.3;1;0;MFH;0.178356003
0;0.075;0.3;1;0;MFH;0.134237709
0;0.025;0.4;1;0;MFH;0.178356003
0;0;0.4;1;0;MFH;0.204326145
0;0.05;0.4;1;0;MFH;0.154975664
0;0.075;0.4;1;0;MFH;0.134237709
0;0.1;0.4;1;0;MFH;0.116190246
0;0.025;0.5;1;0;MFH;0.178356003
0;0;0.5;1;0;MFH;0.204326145
0;0.05;0.5;1;0;MFH;0.154975664
0;0.075;0.5;1;0;MFH;0.134237709
